nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.00054, 'zeroshot_top3': 0.00126, 'zeroshot_top5': 0.00202, 'zeroshot_top10': 0.00462}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.59692, 'zeroshot_top3': 0.8024, 'zeroshot_top5': 0.86444, 'zeroshot_top10': 0.92362}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.94478, 'zeroshot_top3': 0.97204, 'zeroshot_top5': 0.97938, 'zeroshot_top10': 0.98638}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.55564, 'zeroshot_top3': 0.76824, 'zeroshot_top5': 0.8376, 'zeroshot_top10': 0.90608}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.94852, 'zeroshot_top3': 0.97732, 'zeroshot_top5': 0.98402, 'zeroshot_top10': 0.98964}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.55682, 'zeroshot_top3': 0.7696, 'zeroshot_top5': 0.83704, 'zeroshot_top10': 0.90496}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.96928, 'zeroshot_top3': 0.98736, 'zeroshot_top5': 0.99074, 'zeroshot_top10': 0.99408}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.55122, 'zeroshot_top3': 0.76562, 'zeroshot_top5': 0.8353, 'zeroshot_top10': 0.90188}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.97214, 'zeroshot_top3': 0.98722, 'zeroshot_top5': 0.99054, 'zeroshot_top10': 0.99386}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.5538, 'zeroshot_top3': 0.76924, 'zeroshot_top5': 0.83758, 'zeroshot_top10': 0.90368}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.98024, 'zeroshot_top3': 0.99188, 'zeroshot_top5': 0.99378, 'zeroshot_top10': 0.99584}"
nodefence_badCLIP_RN50_1,"{'zeroshot_top1': 0.55182, 'zeroshot_top3': 0.7664, 'zeroshot_top5': 0.83472, 'zeroshot_top10': 0.90124}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.00052, 'zeroshot_top3': 0.00112, 'zeroshot_top5': 0.0017, 'zeroshot_top10': 0.00398}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.5969, 'zeroshot_top3': 0.8024, 'zeroshot_top5': 0.86448, 'zeroshot_top10': 0.92364}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.96432, 'zeroshot_top3': 0.98536, 'zeroshot_top5': 0.99062, 'zeroshot_top10': 0.99494}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.55614, 'zeroshot_top3': 0.76902, 'zeroshot_top5': 0.8377, 'zeroshot_top10': 0.90652}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.96826, 'zeroshot_top3': 0.98644, 'zeroshot_top5': 0.99098, 'zeroshot_top10': 0.99458}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.55422, 'zeroshot_top3': 0.76806, 'zeroshot_top5': 0.83662, 'zeroshot_top10': 0.90578}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.9842, 'zeroshot_top3': 0.99308, 'zeroshot_top5': 0.99494, 'zeroshot_top10': 0.9966}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.55314, 'zeroshot_top3': 0.7652, 'zeroshot_top5': 0.8338, 'zeroshot_top10': 0.90254}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.97892, 'zeroshot_top3': 0.99118, 'zeroshot_top5': 0.9938, 'zeroshot_top10': 0.99612}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.54926, 'zeroshot_top3': 0.76434, 'zeroshot_top5': 0.83228, 'zeroshot_top10': 0.90082}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.98486, 'zeroshot_top3': 0.99426, 'zeroshot_top5': 0.99612, 'zeroshot_top10': 0.9977}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.54564, 'zeroshot_top3': 0.76234, 'zeroshot_top5': 0.83192, 'zeroshot_top10': 0.90084}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.97904, 'zeroshot_top3': 0.99156, 'zeroshot_top5': 0.9945, 'zeroshot_top10': 0.99682}"
